Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1995","YR1995","72.9928897134222"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1996","YR1996","73.4690488222787"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1997","YR1997","73.9534729065893"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1998","YR1998","74.431783648388"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1999","YR1999","74.8939871713519"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2000","YR2000","75.3523871272298"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2001","YR2001","75.7193986774255"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2002","YR2002","76.0561835487729"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2003","YR2003","76.3861773448338"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2004","YR2004","76.7035690709348"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2005","YR2005","77.0149769943966"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2006","YR2006","77.3231409556333"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2007","YR2007","77.6275748635286"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2008","YR2008","77.9258212505"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2009","YR2009","78.2169194744673"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2010","YR2010","78.5031591292819"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2011","YR2011","78.790615516409"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2012","YR2012","79.072554865034"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2013","YR2013","79.348424785963"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2014","YR2014","79.6192160451009"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2015","YR2015","79.8838585219983"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2016","YR2016","80.1418610249729"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2017","YR2017","80.3944862601426"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2018","YR2018","80.6442326794344"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2019","YR2019","80.8943487326243"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2020","YR2020","81.1461034090423"
Latin America & the Caribbean (IDA & IBRD countries),"TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2021","YR2021","81.3997345701529"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1960","YR1960","9.69440982679782"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1961","YR1961","9.94060633132186"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1962","YR1962","10.2084270480911"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1963","YR1963","10.4904434433998"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1964","YR1964","10.7865805757216"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1965","YR1965","11.0929383953322"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1966","YR1966","11.4086761891747"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1967","YR1967","11.7578689929566"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1968","YR1968","12.1211540874902"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1969","YR1969","12.5014473879646"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1970","YR1970","12.8826606473949"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1971","YR1971","13.3021739864894"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1972","YR1972","13.7485470417558"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1973","YR1973","14.2005845616428"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1974","YR1974","14.6585448901794"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1975","YR1975","14.5637950654308"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1976","YR1976","15.0487289259749"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1977","YR1977","15.5546924486226"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1978","YR1978","16.0784401758418"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1979","YR1979","16.5831155604698"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1980","YR1980","17.1579593371775"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1981","YR1981","17.6673465213732"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1982","YR1982","18.02064267025"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1983","YR1983","18.401327458161"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1984","YR1984","18.8215040243393"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1985","YR1985","19.2657499441798"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1986","YR1986","19.7133747015011"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1987","YR1987","20.1648595368074"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1988","YR1988","20.6234064100207"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1989","YR1989","21.0596978960754"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1990","YR1990","21.5099128029701"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1991","YR1991","21.9341852304047"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1992","YR1992","22.3364587183748"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1993","YR1993","22.7250934865867"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1994","YR1994","23.0634528054747"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1995","YR1995","23.386661950227"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1996","YR1996","23.7088578451021"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1997","YR1997","24.0405018600983"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1998","YR1998","24.3660053628908"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1999","YR1999","24.6919391346834"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2000","YR2000","25.0250296272569"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2001","YR2001","25.4124198964335"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2002","YR2002","25.8302812000033"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2003","YR2003","26.2627393433605"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2004","YR2004","26.6964763703293"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2005","YR2005","27.1435348814883"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2006","YR2006","27.5841951161099"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2007","YR2007","27.9798307477775"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2008","YR2008","28.4664828872043"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2009","YR2009","28.962478398651"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2010","YR2010","29.4667282907236"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2011","YR2011","29.9783145955376"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2012","YR2012","30.4793378908836"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2013","YR2013","30.982529786939"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2014","YR2014","31.4906159776734"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2015","YR2015","32.0032979739267"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2016","YR2016","32.5206395325389"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2017","YR2017","33.0427425855198"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2018","YR2018","33.5703706397339"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2019","YR2019","34.1038780315126"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2020","YR2020","34.6433834180362"
Least developed countries: UN classification,"LDC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2021","YR2021","35.1885381411454"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1960","YR1960","23.3756444125509"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1961","YR1961","23.871033608949"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1962","YR1962","24.3462857222529"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1963","YR1963","24.7929206819774"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1964","YR1964","25.2466384702144"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1965","YR1965","25.4785626101465"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1966","YR1966","25.7012486541521"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1967","YR1967","25.9385202795493"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1968","YR1968","26.1804471361953"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1969","YR1969","26.4223687962174"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1970","YR1970","26.6622958926438"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1971","YR1971","26.9087792006843"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1972","YR1972","27.1890592985637"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1973","YR1973","27.5067041643815"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1974","YR1974","27.8620339028215"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1975","YR1975","28.1624868085755"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1976","YR1976","28.5151590423686"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1977","YR1977","28.8714495661459"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1978","YR1978","29.323051674057"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1979","YR1979","29.8597190999428"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1980","YR1980","30.4041400305253"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1981","YR1981","30.9567823709469"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1982","YR1982","31.4755919211607"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1983","YR1983","31.9575498873277"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1984","YR1984","32.4545574549091"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1985","YR1985","32.9537928443071"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1986","YR1986","33.4483917043102"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1987","YR1987","33.9366550504143"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1988","YR1988","34.4228185886417"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1989","YR1989","34.8953259808462"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1990","YR1990","35.3697931605931"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1991","YR1991","35.8335687860056"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1992","YR1992","36.2950799312877"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1993","YR1993","36.7562062313127"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1994","YR1994","37.2127632281053"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1995","YR1995","37.6666016909671"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1996","YR1996","38.1217241926875"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1997","YR1997","38.5816257651209"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1998","YR1998","39.0452083320549"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1999","YR1999","39.510007441564"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2000","YR2000","39.9839723534208"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2001","YR2001","40.5097741715154"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2002","YR2002","41.0834309107444"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2003","YR2003","41.6634710959672"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2004","YR2004","42.2471562162463"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2005","YR2005","42.8350388577898"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2006","YR2006","43.4134349154238"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2007","YR2007","43.9805453631534"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2008","YR2008","44.562228359881"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2009","YR2009","45.1447532295146"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2010","YR2010","45.7286988970232"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2011","YR2011","46.2881651903189"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2012","YR2012","46.8399791969858"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2013","YR2013","47.3917348772297"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2014","YR2014","47.9446235511202"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2015","YR2015","48.5014762564701"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2016","YR2016","49.0575196190124"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2017","YR2017","49.6124024445676"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2018","YR2018","50.1588837876218"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2019","YR2019","50.6964935764608"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2020","YR2020","51.2237384889107"
Low & middle income,"LMY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2021","YR2021","51.7387360894751"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1960","YR1960","13.4434622938037"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1961","YR1961","13.7959280232167"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1962","YR1962","14.1501224497133"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1963","YR1963","14.5138034687255"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1964","YR1964","14.8992113483753"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1965","YR1965","15.3037947043075"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1966","YR1966","15.7277646069374"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1967","YR1967","16.171428178644"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1968","YR1968","16.6867878037299"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1969","YR1969","17.265117388306"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1970","YR1970","17.8231679960772"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1971","YR1971","18.1936772357699"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1972","YR1972","18.569333990809"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1973","YR1973","18.9402333669846"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1974","YR1974","19.2923729019983"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1975","YR1975","19.6455801985312"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1976","YR1976","19.9631701328108"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1977","YR1977","20.2887537424401"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1978","YR1978","20.6097610592677"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1979","YR1979","20.9091869054607"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1980","YR1980","21.2199904674875"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1981","YR1981","21.5400129838876"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1982","YR1982","21.8580021973568"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1983","YR1983","22.1945276363883"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1984","YR1984","22.5662165527867"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1985","YR1985","22.9662132474374"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1986","YR1986","23.3560698975028"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1987","YR1987","23.7376259887035"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1988","YR1988","24.123410763327"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1989","YR1989","24.493226770943"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1990","YR1990","24.8838173341828"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1991","YR1991","25.2412733954669"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1992","YR1992","25.59112881461"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1993","YR1993","25.9316580106523"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1994","YR1994","26.1780457342318"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1995","YR1995","26.4066923939448"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1996","YR1996","26.622685775101"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1997","YR1997","26.8496730538847"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1998","YR1998","27.0612632834212"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1999","YR1999","27.2722216872007"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2000","YR2000","27.4876544103864"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2001","YR2001","27.7231898610509"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2002","YR2002","27.9672776902495"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2003","YR2003","28.2080198294269"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2004","YR2004","28.4576047018831"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2005","YR2005","28.7341979553375"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2006","YR2006","29.0255760825705"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2007","YR2007","29.2456920438267"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2008","YR2008","29.6038045122766"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2009","YR2009","29.9582318824617"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2010","YR2010","30.303291489262"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2011","YR2011","30.5823663845842"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2012","YR2012","30.8340615448855"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2013","YR2013","31.0904132656278"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2014","YR2014","31.3653673041268"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2015","YR2015","31.7156075303001"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2016","YR2016","32.0843079334471"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2017","YR2017","32.4706584942404"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2018","YR2018","32.8768573140888"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2019","YR2019","33.3039301959047"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2020","YR2020","33.7515026282001"
Low income,"LIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","2021","YR2021","34.2202295178661"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1960","YR1960","19.7185873784328"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1961","YR1961","19.9639917373066"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1962","YR1962","20.2434303439772"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1963","YR1963","20.5267474617026"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1964","YR1964","20.8119165680949"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1965","YR1965","21.101146452238"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1966","YR1966","21.3850967972393"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1967","YR1967","21.6681778098554"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1968","YR1968","21.9578152136872"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1969","YR1969","22.251617574294"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1970","YR1970","22.549450995241"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1971","YR1971","22.8749899553912"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1972","YR1972","23.2670835980678"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1973","YR1973","23.6702588870592"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1974","YR1974","24.0821046057672"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1975","YR1975","24.3576742377114"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1976","YR1976","24.7740308623378"
Lower middle income,"LMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","1977","YR1977","25.1894303271131"
