WEO Country Group Code,WEO Subject Code,Country Group Name,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,Estimates Start After
205,DSP_NGDPD,Latin America and the Caribbean,"External debt, total debt service, amortization",,Percent of GDP,,,2.365,2.949,3.329,2.672,2.129,2.095,3.981,3.619,4.011,5.193,3.086,3.804,4.231,4.056,6.368,5.829,6.555,6.423,6.576,7.354,8.994,9.772,11.452,10.932,12.003,10.856,8.115,6.57,6.809,8.558,6.158,5.722,6.476,6.98,7.589,9.638,9.707,8.621,8.786,9.991,12.673,9.728,8.425,8.359,n/a,n/a,n/a,n/a,
205,DSP_BX,Latin America and the Caribbean,"External debt, total debt service, amortization",,Percent of exports of goods and services,,,n/a,n/a,n/a,n/a,n/a,n/a,33.554,28.389,30.826,40.829,21.741,29.041,33.613,33.97,53.407,42.573,46.61,45.246,46.862,44.467,48.448,53.256,54.899,48.924,50.252,45.767,33.817,28.741,29.943,44.051,31.552,27.7,30.447,33.438,36.612,47.231,46.846,40.313,36.887,41.741,51.35,35.721,30.099,30.208,n/a,n/a,n/a,n/a,
205,PALLFNFW,Latin America and the Caribbean,Commodity Price Index includes both Fuel and Non-Fuel Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PNFUELW,Latin America and the Caribbean,Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PINDUW,Latin America and the Caribbean,Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,POILAPSP,Latin America and the Caribbean,"Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel","The APSP denotes an equally weighted average of three crude oil spot prices West Texas Intermediate ( WTI ), Dated Brent ( Brent ), and Dubai Fateh ( Dubai ). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the  headline  oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.",U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,POILBRE,Latin America and the Caribbean,"Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,POILDUB,Latin America and the Caribbean,"Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,POILWTI,Latin America and the Caribbean,"Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PNRGW,Latin America and the Caribbean,"Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,POILAPSPW,Latin America and the Caribbean,"Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh","The APSP denotes an equally weighted average of three crude oil spot prices West Texas Intermediate ( WTI ), Dated Brent ( Brent ), and Dubai Fateh ( Dubai ). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the  headline  oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.","Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PNGASW,Latin America and the Caribbean,"Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PNGASEU,Latin America and the Caribbean,"Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PNGASJP,Latin America and the Caribbean,"Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PNGASUS,Latin America and the Caribbean,"Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOALW,Latin America and the Caribbean,Commodity Coal Price Index includes Australian and South African Coal,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOALAU,Latin America and the Caribbean,"Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOALSA,Latin America and the Caribbean,"Coal, South African export price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PFANDBW,Latin America and the Caribbean,Commodity Food and Beverage Price Index includes Food and Beverage Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PFOODW,Latin America and the Caribbean,"Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCEREW,Latin America and the Caribbean,"Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PWHEAMT,Latin America and the Caribbean,"Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PMAIZMT,Latin America and the Caribbean,"Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PRICENPQ,Latin America and the Caribbean,"Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PBARL,Latin America and the Caribbean,"Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PVOILW,Latin America and the Caribbean,"Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSOYB,Latin America and the Caribbean,"Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSMEA,Latin America and the Caribbean,"Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSOIL,Latin America and the Caribbean,"Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PROIL,Latin America and the Caribbean,"Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PPOIL,Latin America and the Caribbean,"Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSUNO,Latin America and the Caribbean,"Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,POLVOIL,Latin America and the Caribbean,"Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PFISH,Latin America and the Caribbean,"Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PGNUTS,Latin America and the Caribbean,"Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PMEATW,Latin America and the Caribbean,"Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PBEEF,Latin America and the Caribbean,"Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PLAMB,Latin America and the Caribbean,"Lamb, frozen carcass Smithfield London, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PPORK,Latin America and the Caribbean,"Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PPOULT,Latin America and the Caribbean,"Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSEAFW,Latin America and the Caribbean,Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSALM,Latin America and the Caribbean,"Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSHRI,Latin America and the Caribbean,"Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSUGAW,Latin America and the Caribbean,"Commodity Sugar Index includes European, Free market, and U.S. Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSUGAISA,Latin America and the Caribbean,"Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSUGAUSA,Latin America and the Caribbean,"Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PBANSOP,Latin America and the Caribbean,"Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PORANG,Latin America and the Caribbean,"Oranges, miscellaneous oranges French import price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PBEVEW,Latin America and the Caribbean,"Commodity Beverage Price Index includes Coffee, Tea, and Cocoa",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOFFW,Latin America and the Caribbean,Commodity Coffee Price Index includes Other Mild Arabicas and Robusta,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOFFOTM,Latin America and the Caribbean,"Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOFFROB,Latin America and the Caribbean,"Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOCO,Latin America and the Caribbean,"Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PTEA,Latin America and the Caribbean,"Tea, Mombasa, Kenya, Auction Price, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PRAWMW,Latin America and the Caribbean,"Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PTIMBW,Latin America and the Caribbean,Commodity Timber Index includes Hardwood and Softwood Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PHARDW,Latin America and the Caribbean,Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PLOGSK,Latin America and the Caribbean,"Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSAWMAL,Latin America and the Caribbean,"Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSOFTW,Latin America and the Caribbean,Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PLOGORE,Latin America and the Caribbean,"Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSAWORE,Latin America and the Caribbean,"Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOTTIND,Latin America and the Caribbean,"Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PWOOLW,Latin America and the Caribbean,Commodity Wool Index includes Coarse and Fine Wool Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PWOOLF,Latin America and the Caribbean,"Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PWOOLC,Latin America and the Caribbean,"Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PRUBB,Latin America and the Caribbean,"Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PHIDE,Latin America and the Caribbean,"Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PMETAW,Latin America and the Caribbean,"Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOPP,Latin America and the Caribbean,"Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PALUM,Latin America and the Caribbean,"Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PIORECR,Latin America and the Caribbean,"Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PTIN,Latin America and the Caribbean,"Tin, standard grade, LME spot price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PNICK,Latin America and the Caribbean,"Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PZINC,Latin America and the Caribbean,"Zinc, high grade 98% pure, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PLEAD,Latin America and the Caribbean,"Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PURAN,Latin America and the Caribbean,"Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,NGDP_RPCH,Middle East and Central Asia,"Gross domestic product, constant prices",,Percent change,,,-1.928,-0.307,0.361,0.634,0.171,1.145,1.913,-0.123,3.31,4.321,8.687,8.49,4.963,0.224,1.347,1.782,4.452,3.001,3.597,2.335,5.509,2.338,3.196,10.147,8.79,5.925,6.401,5.942,4.391,1.239,4.943,4.618,5.45,2.821,3.324,2.762,4.087,2.357,2.661,2.152,-2.902,5.71,4.568,3.726,3.541,3.663,3.637,3.717,
400,NGDP_RPCHMK,Middle East and Central Asia,"Gross domestic product, constant prices",,Percent change (market exchange rates),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,NGDPD,Middle East and Central Asia,"Gross domestic product, current prices",,U.S. dollars,Billions,,547.445,578.771,571.67,581.237,589.907,608.08,616.866,731.631,767.892,879.844,"1,117.29",803.457,594.167,635.483,681.29,770.202,873.577,927.221,938.48,"1,058.96","1,251.32","1,201.17","1,017.57","1,156.73","1,388.20","1,697.37","2,028.62","2,429.85","2,995.52","2,698.36","3,162.72","3,732.00","3,824.63","3,950.49","4,033.30","3,589.62","3,535.74","3,648.59","3,978.53","4,127.06","4,063.99","5,032.47","6,011.59","6,173.08","6,396.24","6,678.31","7,000.98","7,364.78",
400,PPPGDP,Middle East and Central Asia,"Gross domestic product, current prices",,Purchasing power parity; international dollars,Billions,,"1,293.30","1,401.76","1,453.07","1,501.36","1,548.49","1,607.19","1,650.61","1,683.07","1,787.65","1,926.84","2,184.25","2,431.04","2,858.80","2,919.27","3,018.53","3,130.09","3,327.55","3,481.59","3,724.66","3,856.69","4,157.93","4,345.53","4,565.93","5,078.04","5,636.19","6,151.53","6,734.42","7,317.80","7,766.23","7,898.20","8,380.95","8,709.20","9,072.66","9,240.52","9,353.44","8,737.63","8,823.26","9,282.63","9,748.96","10,128.62","9,895.48","10,686.02","11,869.34","12,679.75","13,449.63","14,225.51","15,029.99","15,895.00",
400,NGDP_D,Middle East and Central Asia,"Gross domestic product, deflator",,"Index, 2000=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,NGDPRPPPPC,Middle East and Central Asia,"Gross domestic product per capita, constant prices",,Purchasing power parity; 2017 international dollar,Units,,"10,808.87","10,317.96","9,768.34","9,426.07","9,119.53","8,923.12","8,722.89","8,458.06","8,434.17","8,504.21","8,691.21","9,121.64","8,659.97","8,423.28","8,327.78","8,298.29","8,501.99","8,581.80","8,723.65","8,723.31","9,039.99","9,102.68","8,957.06","9,254.63","9,774.46","10,155.29","10,569.04","10,960.09","11,071.98","10,959.91","11,251.67","11,431.89","11,453.27","11,464.71","11,532.57","11,590.89","11,711.54","11,680.84","11,734.07","11,758.33","11,166.25","11,843.16","12,157.81","12,390.44","12,604.68","12,837.56","13,071.14","13,319.07",
400,PPPPC,Middle East and Central Asia,"Gross domestic product per capita, current prices",,Purchasing power parity; international dollars,Units,,"5,087.92","5,342.20","5,368.49","5,378.21","5,373.60","5,405.41","5,386.53","5,347.52","5,526.94","5,802.54","6,167.98","6,694.76","6,450.64","6,441.45","6,503.53","6,630.24","6,913.15","7,091.44","7,287.65","7,369.23","7,810.39","8,029.15","8,023.73","8,520.71","9,269.69","9,911.43","10,626.47","11,304.35","11,662.43","11,619.33","12,078.63","12,811.22","12,833.72","12,792.21","12,658.16","11,588.44","11,367.60","11,680.84","12,014.38","12,254.59","11,777.77","13,010.90","14,194.68","14,900.56","15,531.34","16,142.57","16,759.63","17,416.48",
400,NGAP_NPGDP,Middle East and Central Asia,Output gap,,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PPPSH,Middle East and Central Asia,Gross domestic product based on purchasing-power-parity (PPP) share of world total,"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Percent,,,9.656,9.395,9.141,8.873,8.459,8.216,7.994,7.664,7.522,7.525,7.905,8.306,8.6,8.415,8.275,8.107,8.15,8.057,8.297,8.19,8.24,8.225,8.275,8.674,8.906,8.997,9.074,9.109,9.216,9.35,9.309,9.116,9.025,8.763,8.554,7.832,7.615,7.607,7.536,7.483,7.469,7.313,7.407,7.422,7.434,7.456,7.48,7.514,
400,NID_NGDP,Middle East and Central Asia,Investment,,Percent of GDP,,,26.582,25.331,24.65,26.973,25.707,22.644,21.494,18.884,19.989,24.124,27.572,30.694,24.375,22.985,21.635,21.919,22.418,22.195,24,23.367,24.374,26.942,25.038,26.03,26.198,25.456,25.62,29.944,30.829,32.297,30.745,26.92,27.199,26.782,28.302,29.363,28.922,29.277,28.422,30.181,30.643,28.694,28.095,28.252,28.479,28.462,28.474,28.427,
400,NGSD_NGDP,Middle East and Central Asia,Gross national savings,,Percent of GDP,,,38.468,36.559,26.517,23.838,24.88,18.97,17.25,18.039,16.902,20.487,28.181,23.962,21.346,20.326,20.123,22.743,24.176,24.094,21.23,24.677,30.928,29.567,28.143,31.43,32.388,36.819,38.055,38.256,39.779,31.151,33.944,38.125,36.522,34.43,32.349,24.076,23.512,26.08,28.91,28.125,25.909,30.616,35.589,33.108,31.607,30.495,29.795,29.237,
400,PCPIPCH,Middle East and Central Asia,"Inflation, average consumer prices",,Percent change,,,11.392,10.919,9.539,8.975,7.322,6.134,11.309,14.43,11.642,9.878,6.769,13.493,16.524,35.578,35.761,25.303,12.929,8.245,6.344,5.674,3.758,3.792,4.892,5.149,5.964,7.008,8.084,10.258,12.246,7.157,6.566,9.048,9.031,8.496,6.529,5.576,5.715,6.903,9.773,7.82,10.633,13.238,12.771,10.503,7.935,7.319,7.013,6.876,
